IDENTIFIER,time,NumAliphaticRings,SMR_VSA10,FpDensityMorgan3,fr_phenol,fr_ester,fr_isocyan,NumHeteroatoms,HeavyAtomCount,fr_hdrzone,RingCount,BertzCT,Chi3v,Chi3n,TPSA,EState_VSA2,fr_halogen,NumAromaticRings,MinAbsEStateIndex,MinEStateIndex,SlogP_VSA5,fr_Imine,fr_Al_COO,SMR_VSA9,fr_aniline,SMR_VSA8,fr_nitroso,PEOE_VSA2,fr_Ar_OH,fr_oxime,fr_nitro_arom,fr_NH2,EState_VSA4,fr_furan,SlogP_VSA1,fr_amidine,PEOE_VSA10,Kappa1,fr_quatN,EState_VSA11,SlogP_VSA12,NumHAcceptors,fr_pyridine,Kappa3,EState_VSA1,Chi4v,Chi1,SlogP_VSA2,fr_allylic_oxid,SlogP_VSA8,fr_ketone_Topliss,fr_benzodiazepine,Chi2v,FpDensityMorgan1,fr_nitrile,PEOE_VSA13,fr_Ar_COO,qed,fr_thiophene,PEOE_VSA14,SMR_VSA5,MolWt,Chi1v,NumRadicalElectrons,VSA_EState8,fr_NH0,fr_lactam,Chi0,SlogP_VSA7,MaxPartialCharge,PEOE_VSA5,MolLogP,VSA_EState4,fr_Ar_N,fr_N_O,SlogP_VSA4,fr_C_O,fr_lactone,fr_thiazole,PEOE_VSA6,fr_priamide,fr_sulfide,MinAbsPartialCharge,NumAliphaticHeterocycles,fr_Al_OH,VSA_EState7,VSA_EState6,EState_VSA5,NumAromaticHeterocycles,fr_phenol_noOrthoHbond,SlogP_VSA10,NumRotatableBonds,fr_ketone,SlogP_VSA9,PEOE_VSA7,VSA_EState9,fr_isothiocyan,PEOE_VSA3,SMR_VSA7,fr_prisulfonamd,fr_imidazole,Chi0n,fr_sulfonamd,MaxEStateIndex,Chi1n,SlogP_VSA6,fr_aryl_methyl,SMR_VSA3,MinPartialCharge,fr_Ar_NH,fr_SH,BalabanJ,NumSaturatedRings,fr_NH1,fr_azide,fr_hdrzine,fr_aldehyde,EState_VSA7,fr_bicyclic,SMR_VSA6,fr_Ndealkylation2,HallKierAlpha,fr_thiocyan,PEOE_VSA11,fr_Al_OH_noTert,NumHDonors,fr_sulfone,SlogP_VSA3,NumSaturatedCarbocycles,fr_dihydropyridine,fr_phos_acid,fr_oxazole,VSA_EState10,fr_HOCCN,fr_para_hydroxylation,SMR_VSA2,VSA_EState3,LabuteASA,fr_imide,HeavyAtomMolWt,fr_ArN,fr_epoxide,fr_azo,PEOE_VSA12,fr_urea,fr_phos_ester,EState_VSA6,PEOE_VSA9,NumValenceElectrons,fr_term_acetylene,fr_unbrch_alkane,fr_barbitur,SMR_VSA4,SMR_VSA1,fr_nitro,PEOE_VSA1,NOCount,Chi0v,Ipc,PEOE_VSA8,VSA_EState2,fr_Ndealkylation1,fr_diazo,NHOHCount,fr_amide,fr_piperzine,VSA_EState5,fr_guanido,fr_methoxy,fr_morpholine,EState_VSA8,fr_nitro_arom_nonortho,MaxAbsEStateIndex,VSA_EState1,EState_VSA9,EState_VSA10,fr_piperdine,NumAromaticCarbocycles,fr_COO,MolMR,fr_ether,fr_alkyl_halide,Chi2n,fr_C_O_noCOO,fr_benzene,Kappa2,fr_COO2,EState_VSA3,FpDensityMorgan2,SlogP_VSA11,MaxAbsPartialCharge,Chi4n,PEOE_VSA4,NumAliphaticCarbocycles,fr_Nhpyrrole,FractionCSP3,fr_tetrazole,fr_alkyl_carbamate,NumSaturatedHeterocycles,fr_C_S,ExactMolWt
LMGP01050032,108,0,13.79200241108402,2.0,0,1,0,9,35,0,0,592.7395983437677,6.480055812249929,5.51595489588121,105.12000000000002,13.213763929,0,0,0.008617183059,-4.49083563001,96.81523992065479,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,32.1041081146,0,4.893411602752475,0,25.862486722686715,34.24,1,0.0,7.822697123132171,7,0,26.122291174124964,26.5028507633,4.02502284439169,16.5554606532,69.17124817571838,2,0.0,0,0,11.672084054010858,0.8857142857142857,0,7.822697123132171,0,0.061664546910887845,0,5.969305287951849,102.91920630840309,521.6760000000003,14.908218033501445,0,21.6436989409,1,0,26.4181565057,0.0,0.30537410358483413,0.0,5.135800000000004,0.0,0,0,0.0,1,0,0,70.44235039676647,0,0,0.30537410358483413,0,1,0.0,0.0,51.3665729834,0,0,0.0,24,0,0.0,32.10410811463005,60.1618566146,0,0.0,12.152040213667762,0,0,22.751103398209786,0,11.7916580418,13.447624546821,12.152040213667762,0,0.0,-0.7561177957113612,0,0,3.59208218414,0,0,0,0,0,21.143015948,0,47.50841824748289,0,-0.7600000000000002,0,0.0,1,1,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,213.78324197979074,0,469.2600000000002,0,0,0,0.0,0,1,0.0,27.749897912544487,208,0,10,0,0.0,37.62691260151464,0,28.26732713251149,8,23.645530589209702,16294046.7422,6.4208216229260096,0.0,1,0,1,0,0,0.0,0,0,0,23.5995245751,0,11.7916580418,0.0,9.26061011551,19.3595244666,0,0,0,138.82769999999994,1,0,10.26125908351662,1,0,21.337087455386968,0,17.4486088865,1.4285714285714286,0.0,0.7561177957113612,3.2905806814582763,0.0,0,0,0.8846153846153846,0,0,0,0,521.348139634
LMGP01050035,90,0,13.79200241108402,2.142857142857143,0,1,0,9,35,0,0,631.6800636963301,6.168888005892502,5.204787089523785,105.12000000000002,19.634585552,0,0,0.0110009699071,-4.49376388144,83.97359667480276,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,44.9457513605,0,4.893411602752475,0,25.862486722686715,33.98,1,0.0,7.822697123132171,7,0,25.868656133162425,26.5028507633,3.765710268363493,16.5554606532,69.17124817571838,4,0.0,0,0,11.318530663417585,0.9142857142857143,0,7.822697123132171,0,0.06720935242284681,0,5.969305287951849,90.07756306255106,519.6600000000002,14.558047947762505,0,21.6331773067,1,0,26.4181565057,0.0,0.30537410358483413,0.0,4.911800000000003,0.0,0,0,0.0,1,0,0,63.33192574165621,0,0,0.30537410358483413,0,1,0.0,0.0,25.6832864917,0,0,0.0,23,0,0.0,38.524929737556064,61.1723782489,0,0.0,24.304080427335524,0,0,22.491590374215942,0,11.7861484415,13.09745446108206,24.304080427335524,0,0.0,-0.7561177957113612,0,0,3.63847388889,0,0,0,0,0,21.143015948,0,47.50841824748289,0,-1.0200000000000002,0,0.0,1,1,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,213.09363894760648,0,469.2600000000002,0,0,0,0.0,0,1,0.0,27.749897912544487,206,0,7,0,0.0,37.62691260151464,0,28.26732713251149,8,23.38601756521586,16294046.7422,6.4208216229260096,0.0,1,0,1,0,0,0.0,0,0,0,35.7515647887,0,11.7861484415,0.0,9.26061011551,19.3595244666,0,0,0,138.73369999999994,1,0,9.907705692923349,1,0,21.101920890410184,0,11.0277872636,1.5142857142857142,0.0,0.7561177957113612,3.0312681054300796,0.0,0,0,0.8076923076923077,0,0,0,0,519.3324895699999
LMGP01050133,96,0,13.79200241108402,2.027027027027027,0,1,0,9,37,0,0,701.1344570766252,6.35772019953508,5.393619283166361,105.12000000000002,19.634585552,0,0,0.0135384873007,-4.49910061116,83.97359667480276,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,44.9457513605,0,4.893411602752475,0,25.862486722686715,35.72,1,0.0,7.822697123132171,7,0,27.567727132489406,26.5028507633,3.8599510829285704,17.5554606532,69.17124817571838,6,0.0,0,0,11.672084054010858,0.8648648648648649,0,7.822697123132171,0,0.05638409137939586,0,5.969305287951849,90.07756306255106,545.6980000000002,15.207877862023564,0,21.6498523733,1,0,27.832370068,0.0,0.3053741035906799,0.0,5.468000000000005,0.0,0,0,0.0,1,0,0,69.06314433239795,0,0,0.3053741035906799,0,1,0.0,0.0,25.6832864917,0,0,0.0,24,0,0.0,44.94575136048208,65.1557031822,0,0.0,36.45612064100329,0,0,23.646290912595195,0,11.8054841944,13.747284375343119,36.45612064100329,0,0.0,-0.7561177957113612,0,0,3.66044912193,0,0,0,0,0,21.143015948,0,47.50841824748289,0,-1.2800000000000002,0,0.0,1,1,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,225.13392014421544,0,493.28200000000027,0,0,0,0.0,0,1,0.0,27.749897912544487,216,0,6,0,0.0,37.62691260151464,0,28.26732713251149,8,24.54071810359511,43358188.5989,6.4208216229260096,0.0,1,0,1,0,0,0.0,0,0,0,47.9036050024,0,11.8054841944,0.0,9.26061011551,19.3595244666,0,0,0,147.87369999999984,1,0,10.261259083516622,1,0,22.68121152843823,0,11.0277872636,1.4324324324324325,0.0,0.7561177957113612,3.125508919995157,0.0,0,0,0.75,0,0,0,0,545.348139634
LMGP01050048,90,0,13.79200241108402,1.945945945945946,0,1,0,9,37,0,0,741.3029197399005,6.046552393177653,5.082451476808936,105.12000000000002,19.634585552,0,0,0.0190480875905,-4.50670506479,71.13195342895074,0,0,0.0,0,0.0,0,9.35958546900315,0,0,0,0,25.6832864917,0,4.893411602752475,0,25.862486722686715,35.46,1,0.0,7.822697123132171,7,0,27.313601915428777,26.5028507633,3.61013970751557,17.5554606532,69.17124817571838,8,0.0,0,0,11.318530663417583,0.8648648648648649,0,7.822697123132171,0,0.06174035450754586,0,5.969305287951849,77.23591981669904,543.6820000000002,14.857707776284624,0,21.6236831905,1,0,27.832370068,0.0,0.30538566115026644,0.0,5.244000000000005,0.0,0,0,0.0,1,0,0,68.37354130021369,0,0,0.30538566115026644,0,1,0.0,0.0,25.6832864917,0,0,0.0,23,0,0.0,44.94575136048208,66.1818723651,0,0.0,48.60816085467105,0,0,23.38677788860135,0,11.7813912239,13.397114289604179,48.60816085467105,0,0.0,-0.7561177957113612,0,0,3.75612536149,0,0,0,0,0,27.2190360549,0,47.50841824748289,0,-1.54,0,0.0,1,1,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,224.44431711203117,0,493.28200000000027,0,0,0,0.0,0,1,0.0,27.749897912544487,214,0,3,0,0.0,37.62691260151464,0,28.26732713251149,8,24.281205079601268,43358188.5989,6.4208216229260096,0.0,1,0,1,0,0,0.0,0,0,0,53.9796251092,0,11.7813912239,0.0,9.26061011551,19.3595244666,0,0,0,147.77969999999985,1,0,9.907705692923347,1,0,22.444428467078037,0,17.4486088865,1.4054054054054055,0.0,0.7561177957113612,2.8756975445821564,0.0,0,0,0.6785714285714286,0,0,0,0,543.3324895699999
LMGP02050002,108,0,13.79200241108402,1.8666666666666667,0,1,0,9,30,0,0,451.07081512648745,5.707733561313295,4.723511047946618,128.31000000000003,25.7278256229,0,0,0.0766568459539,-4.23476986591,96.81523992065479,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,19.2624648688,0,5.733667477162185,0,12.71084835226122,29.5,0,0.0,7.822697123132171,7,0,20.759876377317926,20.5335454754,3.7532120826557107,14.4090140438,48.43861297274466,0,0.0,0,0,9.169206827096213,0.8666666666666667,0,0.0,0,0.12445032665983002,0,13.79200241108402,102.91920630840309,453.5570000000002,13.061045299682371,0,20.5317905262,0,0,22.5039429433,0.0,0.4718184965533102,0.0,4.464100000000002,0.0,0,0,0.0,1,0,0,83.97359667480276,0,0,0.46282291443650997,0,1,0.0,0.0,64.2082162293,0,0,0.0,22,0,0.0,6.4208216229260096,52.7737650293,0,4.565048284931329,0.0,0,0,18.7655048385563,0,11.6744616167,11.565600184672038,0.0,0,0.0,-0.46282291443650997,0,0,3.45648814409,0,0,0,0,0,0.0,0,26.36540229945133,0,-0.5000000000000001,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,182.01821998020597,0,409.2050000000001,0,0,0,0.0,0,1,0.0,13.213763929025836,180,0,11,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,19.659932029556213,2158997.58112,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,15.9712315231,0,11.6744616167,0.0,10.470530431,19.3595244666,0,0,0,118.06150000000008,1,0,7.7156975035452975,1,0,20.40532544378698,0,6.42082162293,1.3666666666666667,0.0,0.4718184965533102,2.9820876589116962,0.0,0,0,0.9523809523809523,0,0,0,0,453.2855393779999
LMGP02050010,90,0,13.79200241108402,2.2,0,1,0,9,30,0,0,487.97533643987896,5.365981851777158,4.381759338410482,128.31000000000003,19.7585203349,0,0,0.0737285945261,-4.23894521313,83.97359667480276,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,32.1041081146,0,5.733667477162185,0,12.71084835226122,29.24,0,0.0,7.822697123132171,7,0,20.510261190896106,26.5028507633,3.4526315662617346,14.4090140438,48.43861297274466,2,0.0,0,0,8.803748054703775,0.9666666666666667,0,0.0,0,0.10228915378448603,0,13.79200241108402,90.07756306255106,451.54100000000017,12.710875213943432,0,20.519650826,0,0,22.5039429433,0.0,0.4718184965533102,0.0,4.240100000000002,0.0,0,0,0.0,1,0,0,57.600707150914445,0,0,0.46282291443650997,0,1,0.0,0.0,38.5249297376,0,0,0.0,21,0,0.0,32.10410811463005,53.7859047296,0,4.565048284931329,12.152040213667762,0,0,18.505991814562456,0,11.6653293853,11.215430098933098,12.152040213667762,0,0.0,-0.46282291443650997,0,0,3.52485866625,0,0,0,0,0,0.0,0,26.36540229945133,0,-0.7600000000000002,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,181.3286169480217,0,409.2050000000001,0,0,0,0.0,0,1,0.0,13.213763929025836,178,0,8,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,19.40041900556237,2158997.58112,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,28.1232717368,0,11.6653293853,0.0,10.470530431,19.3595244666,0,0,0,117.96750000000007,1,0,7.35023873115286,1,0,20.15992130977962,0,6.42082162293,1.5666666666666667,0.0,0.4718184965533102,2.68150714251772,0.0,0,0,0.8571428571428571,0,0,0,0,451.2698893139999
LMGP02050001,132,0,13.79200241108402,1.75,0,1,0,9,32,0,0,479.2612540697012,6.207733561313295,5.223511047946618,128.31000000000003,25.7278256229,0,0,0.0767709748976,-4.23712324575,109.65688316650682,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,19.2624648688,0,5.733667477162185,0,12.71084835226122,31.5,0,0.0,7.822697123132171,7,0,22.685325443786983,20.5335454754,4.106765473248985,15.4090140438,48.43861297274466,0,0.0,0,0,9.876313608282759,0.8125,0,0.0,0,0.09691729036494065,0,13.79200241108402,115.76084955425512,481.6110000000002,14.06104529968237,0,20.5652032757,0,0,23.9181565057,0.0,0.4718184965533102,0.0,5.244300000000005,0.0,0,0,0.0,1,0,0,96.81523992065479,0,0,0.46282291443650997,0,1,0.0,0.0,77.0498594751,0,0,0.0,24,0,0.0,6.4208216229260096,55.7403522798,0,4.565048284931329,0.0,0,0,20.179718400929392,0,11.7070174446,12.565600184672036,0.0,0,0.0,-0.46282291443650997,0,0,3.41437170849,0,0,0,0,0,0.0,0,26.36540229945133,0,-0.5000000000000001,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,194.7481042089992,0,433.22700000000015,0,0,0,0.0,0,1,0.0,13.213763929025836,192,0,13,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,21.07414559192931,5753556.00935,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,15.9712315231,0,11.7070174446,0.0,10.470530431,19.3595244666,0,0,0,127.29550000000008,1,0,8.422804284731845,1,0,22.300042007981517,0,6.42082162293,1.28125,0.0,0.4718184965533102,3.33564104950497,0.0,0,0,0.9565217391304348,0,0,0,0,481.3168395059999
LMGP02050004,108,0,13.79200241108402,2.0625,0,1,0,9,32,0,0,516.573369225956,5.86598185177716,4.881759338410482,128.31000000000003,19.7585203349,0,0,0.0738427234698,-4.24129859298,96.81523992065479,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,32.1041081146,0,5.733667477162185,0,12.71084835226122,31.239999999999995,0,0.0,7.822697123132171,7,0,22.43451508229223,26.5028507633,3.806184956855008,15.4090140438,48.43861297274466,2,0.0,0,0,9.510854835890322,0.90625,0,0.0,0,0.08063387238717123,0,13.79200241108402,102.91920630840309,479.5950000000002,13.71087521394343,0,20.5530635755,0,0,23.9181565057,0.0,0.4718184965533102,0.0,5.020300000000005,0.0,0,0,0.0,1,0,0,70.44235039676647,0,0,0.46282291443650997,0,1,0.0,0.0,51.3665729834,0,0,0.0,23,0,0.0,32.10410811463005,56.7524919801,0,4.565048284931329,12.152040213667762,0,0,19.92020537693555,0,11.6978852132,12.215430098933096,12.152040213667762,0,0.0,-0.46282291443650997,0,0,3.48832409537,0,0,0,0,0,0.0,0,26.36540229945133,0,-0.7600000000000002,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,194.05850117681493,0,433.22700000000015,0,0,0,0.0,0,1,0.0,13.213763929025836,190,0,10,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,20.814632567935465,5753556.00935,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,28.1232717368,0,11.6978852132,0.0,10.470530431,19.3595244666,0,0,0,127.20150000000007,1,0,8.057345512339408,1,0,22.053067735173375,0,6.42082162293,1.46875,0.0,0.4718184965533102,3.0350605331109937,0.0,0,0,0.8695652173913043,0,0,0,0,479.3011894419999
LMGP02050011,90,0,13.79200241108402,2.21875,0,1,0,9,32,0,0,554.4629906255168,5.554814045419733,4.570591532053057,128.31000000000003,26.1793419579,0,0,0.0716758787705,-4.2442268444,83.97359667480276,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,44.9457513605,0,5.733667477162185,0,12.71084835226122,30.979999999999997,0,0.0,7.822697123132171,7,0,22.183848089859165,26.5028507633,3.5468723808268114,15.4090140438,48.43861297274466,4,0.0,0,0,9.15730144529705,0.9375,0,0.0,0,0.08780536926169037,0,13.79200241108402,90.07756306255106,477.5790000000002,13.36070512820449,0,20.5445201787,0,0,23.9181565057,0.0,0.4718184965533102,0.0,4.796300000000002,0.0,0,0,0.0,1,0,0,63.33192574165621,0,0,0.46282291443650997,0,1,0.0,0.0,25.6832864917,0,0,0.0,22,0,0.0,38.524929737556064,57.7610353769,0,4.565048284931329,24.304080427335524,0,0,19.660692352941705,0,11.6923756129,11.865260013194156,24.304080427335524,0,0.0,-0.46282291443650997,0,0,3.54109290368,0,0,0,0,0,0.0,0,26.36540229945133,0,-1.0200000000000002,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,193.36889814463066,0,433.22700000000015,0,0,0,0.0,0,1,0.0,13.213763929025836,188,0,7,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,20.555119543941622,5753556.00935,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,40.2753119504,0,11.6923756129,0.0,10.470530431,19.3595244666,0,0,0,127.10750000000006,1,0,7.703792121746135,1,0,21.80628288426423,0,0.0,1.5625,0.0,0.4718184965533102,2.775747957082797,0.0,0,0,0.782608695652174,0,0,0,0,477.2855393779999
LMGP02050009,90,0,13.79200241108402,2.0,0,1,0,9,34,0,0,661.6495986741918,5.432478432704884,4.448255919338208,128.31000000000003,26.1793419579,0,0,0.0646187373319,-4.25716802775,71.13195342895074,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,25.6832864917,0,5.733667477162185,0,12.71084835226122,32.46,0,0.0,7.822697123132171,7,0,23.612583720415916,26.5028507633,3.3913018199788882,16.4090140438,48.43861297274466,8,0.0,0,0,9.15730144529705,0.8823529411764706,0,0.0,0,0.08061316689586322,0,13.79200241108402,77.23591981669904,501.60100000000034,13.660364956726609,0,20.5412690829,0,0,25.332370068,0.0,0.4718184965533102,0.0,5.128500000000006,0.0,0,0,0.0,1,0,0,68.37354130021369,0,0,0.46282277842841424,0,1,0.0,0.0,25.6832864917,0,0,0.0,22,0,0.0,44.94575136048208,62.7642864727,0,4.565048284931329,48.60816085467105,0,0,20.555879867327114,0,11.6876183953,12.164919841716275,48.60816085467105,0,0.0,-0.46282277842841424,0,0,3.6789014453,0,0,0,0,0,6.07602010683,0,26.36540229945133,0,-1.54,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,204.71957630905536,0,457.2490000000002,0,0,0,0.0,0,1,0.0,13.213763929025836,196,0,3,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,21.45030705832703,15311251.2344,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,58.503372271,0,11.6876183953,0.0,10.470530431,19.3595244666,0,0,0,136.15350000000004,1,0,7.703792121746134,1,0,23.213522871906065,0,6.42082162293,1.4411764705882353,0.0,0.4718184965533102,2.620177396234874,0.0,0,0,0.64,0,0,0,0,501.2855393779999
LMGP02050013,90,0,13.79200241108402,1.75,0,1,0,9,36,0,0,772.0838530391065,5.334937604662518,4.350715091295841,128.31000000000003,26.1793419579,0,0,0.0603585161145,-4.26534769522,58.29031018309871,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,1,38.5249297376,0,5.733667477162185,0,12.71084835226122,33.94,0,0.0,7.822697123132171,7,0,25.0455013271586,26.5028507633,3.3068973720960217,17.4090140438,48.43861297274466,12,0.0,0,0,9.130427991759372,0.8055555555555556,0,0.0,0,0.09655256804809229,0,13.79200241108402,64.39427657084701,525.6230000000003,13.960024785248727,0,20.5470255953,0,0,26.7465836304,0.0,0.4718184965533102,0.0,5.460700000000006,0.0,0,0,0.0,1,0,0,79.8359784816972,0,0,0.4628147302749728,0,1,0.0,0.0,0.0,0,0,0.0,22,0,0.0,44.94575136048208,67.7585299603,0,4.565048284931329,72.91224128200658,0,0,21.45106738171252,0,11.6895305485,12.464579670238393,72.91224128200658,0,0.0,-0.4628147302749728,0,0,3.73730568558,0,0,0,0,0,12.1520402137,0,26.36540229945133,0,-2.0599999999999996,0,0.0,1,3,0,23.143942746226834,0,0,1,0,0.0,0,0,0.0,0.0,216.07025447348005,0,481.27100000000024,0,0,0,0.0,0,1,0.0,13.213763929025836,204,0,0,0,5.733667477162185,33.14388174382002,0,20.470469428555415,8,22.345494572712436,40696619.8518,12.965578028838586,0.0,0,0,4,0,0,0.0,0,0,0,76.7314325915,0,11.6895305485,0.0,10.470530431,19.3595244666,0,0,0,145.19949999999994,1,0,7.676918668208458,1,0,24.626326676162254,0,6.42082162293,1.2777777777777777,0.0,0.4718184965533102,2.5357729483520073,0.0,0,0,0.5185185185185185,0,0,0,0,525.2855393779998
LMGP02060004,156,0,7.822697123132171,1.935483870967742,0,0,0,8,31,0,0,449.78263321934395,5.897286304992982,4.913063791626305,111.24,26.3654022995,0,0,0.0713924599531,-4.14110903799,96.81523992065479,0,0,0.0,0,0.0,0,9.047494323423635,0,0,0,1,12.8416432459,0,5.733667477162185,0,6.103966387748303,30.73,0,0.0,7.822697123132171,6,0,24.208591818626672,13.9266635109,3.875811120078864,15.0151671937,49.076189649305725,2,0.0,0,0,9.506310481721908,0.8064516129032258,0,0.0,0,0.09809639681063315,0,7.822697123132171,102.91920630840309,465.6120000000002,13.737748667481107,0,20.6775399864,0,0,23.0479130177,0.0,0.4718177694228636,0.0,5.493700000000006,0.0,0,0,0.0,0,0,0,76.86317201969248,0,0,0.3882902746384716,0,1,0.0,0.0,77.0498594751,0,0,0.0,24,0,0.0,32.10410811463005,49.4613489025,0,4.565048284931329,12.152040213667762,0,0,19.71906386765823,0,11.4190958311,12.242303552470773,12.152040213667762,0,0.0,-0.3882902746384716,0,0,3.32000740312,0,0,0,0,0,0.0,0,32.97228426396425,0,-0.26999999999999996,0,0.0,1,3,0,18.349405562155013,0,0,1,0,0.0,0,0,0.0,0.0,189.89697907677117,0,417.2280000000001,0,0,0,0.0,0,1,0.0,19.820645893538753,186,0,13,0,5.733667477162185,28.349344559748193,0,20.470469428555415,7,20.61349105865815,3927939.11933,13.151638370425493,0.0,0,0,4,0,0,0.0,0,0,0,28.1232717368,0,11.4190958311,0.0,10.470530431,14.5649872825,0,0,0,127.06150000000008,1,0,8.052801158170992,0,0,22.907313032244776,0,6.60688196451,1.3548387096774193,0.0,0.4718177694228636,3.1046866963348494,0.0,0,0,0.9130434782608695,0,0,0,0,465.3219248859999
LMGP06050004,102,1,13.79200241108402,1.525,0,1,0,13,40,0,1,695.001406663225,8.164204186554729,7.178998678435868,203.44,6.42082162293,0,0,0.195831656795,-4.98042398272,109.65688316650682,0,0,0.0,0,0.0,0,13.842031507495456,0,0,0,0,19.2624648688,0,0.0,0,49.33464667875103,37.36541942043721,0,0.0,7.822697123132171,11,0,15.53497197967258,69.7335310543,5.614372464904464,18.996906899,97.44340990301252,0,0.0,0,0,12.230021810207129,0.675,0,0.0,0,0.05134852012950888,0,13.79200241108402,152.38464788074492,600.6830000000003,16.390818583755017,0,21.3780441204,0,0,29.9680445584,0.0,0.47223522198521084,0.0,2.4723,0.0,0,0,0.0,1,0,0,96.81523992065479,0,0,0.4628229144364993,0,6,0.0,0.0,70.6290378522,0,0,0.0,23,0,0.0,6.4208216229260096,85.9275114352,0,4.565048284931329,0.0,0,0,23.888324162004213,0,12.1230495153,14.895373468744687,0.0,0,0.0,-0.4628229144364993,0,0,2.05928219017,1,0,0,0,0,0.0,0,13.213763929025836,0,-0.6600000000000003,0,0.0,6,7,0,23.143942746226834,1,0,1,0,0.0,0,0,0.0,0.0,237.83331957702367,0,547.2590000000002,0,0,0,0.0,0,1,0.0,6.606881964512918,238,0,13,0,0.0,58.67651871802354,0,40.26943892559675,12,24.78275135300413,245887221.935,6.4208216229260096,0.0,0,0,7,0,0,0.0,0,0,0,15.9712315231,0,12.1230495153,0.0,4.7368629538,44.8921614408,0,0,0,147.19610000000003,1,0,10.823892865725485,1,0,21.09474662639699,0,6.42082162293,1.075,0.0,0.47223522198521084,4.636015997031158,0.0,1,0,0.9629629629629629,0,0,0,0,600.3274637659998
LMGP01010560,396,0,19.761307699035868,1.3333333333333333,0,2,0,10,48,0,0,804.0549952131312,9.591385840328341,8.627284923959623,111.19,32.0247124628,0,0,0.0260910598807,-4.6070527888,180.78883659545758,0,0,0.0,0,0.0,0,14.154122653074971,0,0,0,0,32.1041081146,0,4.893411602752475,0,19.75852033493841,47.01,1,0.0,7.822697123132171,8,0,34.85764486814695,26.5028507633,6.206500542812,22.9873123058,70.03402606882952,0,0.0,0,0,16.074014510938603,0.5625,0,7.822697123132171,0,0.027418996863344765,0,11.938610575903699,186.89280298320588,705.9989999999995,21.204799952132422,0,22.8538451803,1,0,35.7736813679,0.0,0.3057658044200656,0.0,9.8316,0.0,0,0,0.0,2,0,0,155.10555010375353,0,0,0.3057658044200656,0,0,0.0,0.0,115.574789213,0,0,0.0,36,0,0.0,12.841643245852019,81.1183770419,0,0.0,0.0,0,0,31.950967219496857,0,12.5753196762,19.744206465451978,0.0,0,0.0,-0.7561173385699724,0,0,4.38889326115,0,0,0,0,0,21.143015948,0,47.50841824748289,0,-0.99,0,6.103966387748303,0,0,0,32.675342884098704,0,0,1,0,0.0,0,0,0.0,0.0,295.3329839620888,0,629.391,0,0,0,0.0,0,1,0.0,27.749897912544487,286,0,20,0,0.0,42.051785344545806,0,27.897662691470835,9,32.845394410496766,8431670764.2,12.841643245852019,0.0,1,0,0,0,0,0.0,0,0,0,13.8474743994,0,12.5753196762,0.0,18.521220231,19.0475342558,0,0,0,194.63889999999927,2,0,14.663189540444368,2,0,31.95375526403954,0,17.4486088865,0.9375,0.0,0.7561173385699724,5.4778669846002375,0.0,0,0,0.9473684210526315,0,0,0,0,705.5308550219999
