IDENTIFIER,Chi0v,fr_isocyan,EState_VSA6,fr_NH0,PEOE_VSA2,fr_bicyclic,fr_dihydropyridine,FractionCSP3,fr_C_O_noCOO,BCUT2D_LOGPLOW,fr_methoxy,fr_Ar_COO,fr_sulfonamd,NOCount,SlogP_VSA7,PEOE_VSA5,VSA_EState3,fr_diazo,VSA_EState2,SlogP_VSA12,PEOE_VSA3,MolMR,NumSaturatedCarbocycles,fr_COO,NumAliphaticRings,fr_barbitur,fr_benzodiazepine,fr_ester,PEOE_VSA6,qed,EState_VSA5,Chi0,SlogP_VSA3,fr_Al_OH_noTert,HeavyAtomCount,BCUT2D_CHGHI,Chi4v,fr_nitro_arom_nonortho,PEOE_VSA14,VSA_EState9,MinAbsEStateIndex,FpDensityMorgan3,VSA_EState7,fr_Ndealkylation1,PEOE_VSA10,EState_VSA7,Chi1v,LabuteASA,SlogP_VSA11,NumHeteroatoms,BCUT2D_MWLOW,BCUT2D_LOGPHI,SMR_VSA2,MolWt,Chi2n,VSA_EState6,EState_VSA11,fr_halogen,fr_sulfone,EState_VSA2,fr_priamide,fr_guanido,fr_imide,MinAbsPartialCharge,fr_N_O,fr_Al_COO,MaxAbsEStateIndex,PEOE_VSA8,SlogP_VSA10,fr_quatN,fr_ketone_Topliss,SMR_VSA9,VSA_EState1,Kappa2,fr_ether,fr_morpholine,HeavyAtomMolWt,SlogP_VSA9,NHOHCount,RingCount,Chi1,fr_oxazole,ExactMolWt,PEOE_VSA11,MinEStateIndex,fr_urea,Chi0n,fr_pyridine,fr_nitroso,SMR_VSA8,NumAliphaticCarbocycles,fr_allylic_oxid,BertzCT,SMR_VSA6,MaxPartialCharge,Chi3n,fr_alkyl_carbamate,fr_C_S,NumValenceElectrons,EState_VSA9,fr_benzene,Chi3v,fr_Al_OH,fr_furan,SlogP_VSA1,SMR_VSA1,NumAromaticHeterocycles,NumRotatableBonds,HallKierAlpha,fr_thiophene,fr_hdrzone,fr_aniline,Chi2v,Ipc,PEOE_VSA9,fr_HOCCN,fr_nitrile,FpDensityMorgan2,fr_Nhpyrrole,SlogP_VSA5,fr_epoxide,fr_thiazole,Chi4n,NumAromaticRings,fr_nitro,Kappa3,SMR_VSA10,fr_ArN,fr_imidazole,fr_amide,fr_aldehyde,VSA_EState5,FpDensityMorgan1,SlogP_VSA4,SlogP_VSA6,fr_COO2,EState_VSA1,fr_thiocyan,fr_oxime,fr_hdrzine,NumAromaticCarbocycles,VSA_EState8,fr_amidine,NumSaturatedRings,fr_sulfide,fr_phos_ester,BCUT2D_MRHI,fr_tetrazole,NumHDonors,fr_azo,fr_term_acetylene,EState_VSA10,fr_SH,TPSA,MinPartialCharge,EState_VSA8,Kappa1,SMR_VSA4,fr_NH2,PEOE_VSA1,SMR_VSA7,NumHAcceptors,fr_Ar_OH,EState_VSA4,SMR_VSA3,PEOE_VSA12,VSA_EState10,PEOE_VSA13,fr_prisulfonamd,SlogP_VSA2,fr_Ar_NH,NumRadicalElectrons,BalabanJ,PEOE_VSA4,fr_azide,fr_ketone,fr_phenol_noOrthoHbond,NumAliphaticHeterocycles,BCUT2D_CHGLO,MolLogP,fr_Imine,fr_aryl_methyl,fr_Ndealkylation2,fr_NH1,fr_piperdine,fr_lactam,fr_Ar_N,EState_VSA3,fr_C_O,fr_lactone,fr_para_hydroxylation,fr_alkyl_halide,fr_unbrch_alkane,NumSaturatedHeterocycles,BCUT2D_MRLOW,fr_nitro_arom,MaxAbsPartialCharge,Chi1n,fr_phos_acid,fr_isothiocyan,SMR_VSA5,MaxEStateIndex,SlogP_VSA8,VSA_EState4,fr_piperzine,PEOE_VSA7,fr_phenol,BCUT2D_MWHI
LMSP03010041,32.83329413699363,0,6.076020106833881,1,9.35958546900315,0,0,0.8717948717948718,1,-2.4546400573151335,0,0,0,8,0.0,0.0,13.69339905650777,0,25.146898418583547,7.822697123132171,0.0,200.78339999999926,0,0,0,0,0,0,140.88470079353297,0.029517925141927227,96.31232434389018,35.77368136791148,18.407079792426785,1,48,2.227009048588884,6.161818996765535,0,0.0,1.2532126648377302,0.0019313862466281417,1.6458333333333333,34.95753041083927,1,13.151638370425493,27.219036054865448,21.16120066945606,296.2742033888634,0.0,9,10.047338869968282,2.379281750785091,0.0,701.0269999999994,14.634276946357243,-0.885084821375375,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.7635623474096,6.4208216229260096,0.0,1,0,0.0,23.08415531994271,31.925823525543816,0,0,623.4110000000001,0.0,2,0,23.004149058184815,0,700.5519248139999,0.0,-4.578064344185068,0,31.938866945993713,0,0,0.0,0,3,844.8229099003798,40.90153628296998,0.267653377303556,8.655596851799135,0,0,284,9.047494323423635,0,9.619697768167853,1,0,10.210200206758806,32.89004964771459,0,35,-1.0200000000000002,0,0,0,16.04510191685148,8630718069.358757,39.89570512944075,0,0,1.1458333333333333,0,167.94719334960556,0,0,5.4388508600053544,0,0,33.47574406751253,13.729876852483677,0,0,1,0,-0.20916471757255395,0.7083333333333334,0.0,24.304080427335524,0,19.96850434002843,0,0,0,0,4.597942557125792,0,0,0,1,7.45404025173785,0,2,0,0,19.359524466596334,0,107.92,-0.756118003205017,31.31630321705534,46.98,0.0,0,28.847252782717767,24.304080427335524,6,0,51.36657298340809,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.543717254345615,0.0,0,0,0,0,-2.2909704254495,9.5545,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,18,0,-0.8700002633253491,0,0.756118003205017,19.700607182775617,1,0,180.09300056650181,12.7635623474096,0.0,0.0,0,44.94575136048208,0,31.20469604823704
LMSP03010001,34.50702072336056,0,6.076020106833881,1,9.35958546900315,0,0,0.926829268292683,1,-2.4546401833637006,0,0,0,8,0.0,0.0,13.733960997755682,0,25.21287241400352,7.822697123132171,0.0,210.11139999999915,0,0,0,0,0,0,180.09923356327332,0.02833653880051792,134.83725408144625,37.18789493028457,18.407079792426785,1,50,2.2272954347551974,6.815952903752782,0,0.0,1.2676086354722162,0.0018970221437213386,1.5,36.71906269712063,1,13.151638370425493,27.21903605486545,22.511370755195,309.69369064984085,0.0,9,10.035835648971355,2.3794475955584495,0.0,731.0969999999993,15.706842499936222,-0.8780655050553998,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.805250406775228,6.4208216229260096,0.0,1,0,0.0,23.13747084768105,34.03583840035289,0,0,647.433,0.0,2,0,24.004149058184815,0,730.5988750060001,0.0,-4.575850046284288,0,33.61259353236065,0,0,0.0,0,1,834.3695788120826,40.90153628296998,0.267653377303556,9.497348561335269,0,0,298,9.047494323423635,0,10.461449477703987,1,0,10.210200206758806,32.89004964771459,0,38,-0.76,0,0,0,17.11766747043046,22838660462.698463,39.89570512944075,0,0,1.08,0,193.6304798413096,0,0,6.092984766992603,0,0,35.634399628350366,13.729876852483677,0,0,1,0,-0.19649085838200087,0.68,0.0,12.152040213667762,0,19.96850434002843,0,0,0,0,4.642469660293195,0,0,0,1,7.454041495153951,0,2,0,0,19.35952446659633,0,107.92000000000002,-0.756118003205017,19.16426300338758,49.24000000000001,0.0,0,28.84725278271777,12.152040213667762,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.443945413726595,0.0,0,0,0,0,-2.290972446201997,10.558699999999996,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,23,0,-0.8700002662070215,0,0.756118003205017,21.050777268514555,1,0,205.77628705820587,12.805250406775228,0.0,0.0,0,19.26246486877803,0,31.20469623164523
LMSP03010005,35.921234285733654,0,6.076020106833881,1,9.35958546900315,0,0,0.9302325581395349,1,-2.4546401840052603,0,0,0,8,0.0,0.0,13.755463944707774,0,25.25640982929519,7.822697123132171,0.0,219.34539999999902,0,0,0,0,0,0,192.94087680912534,0.027874304887140145,147.67889732729827,38.60210849265766,18.407079792426785,1,52,2.2274441913839644,7.169506294346055,0,0.0,1.2691339274984386,0.0020111510874798455,1.4423076923076923,39.611849878877734,1,13.151638370425493,27.21903605486545,23.511370755195,322.423574878634,0.0,9,10.031917333633839,2.3795415377597804,0.0,759.1509999999992,16.41394928112277,-0.8785708444730773,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.8317233168072,6.4208216229260096,0.0,1,0,0.0,23.16833162699713,35.91228067262408,0,0,671.4549999999999,0.0,2,0,25.004149058184815,0,758.6301751340001,0.0,-4.578021610527328,0,35.02680709473374,0,0,0.0,0,1,865.0503059178802,40.90153628296998,0.267653377303556,9.997348561335269,0,0,310,9.047494323423635,0,10.961449477703987,1,0,10.210200206758806,32.89004964771459,0,40,-0.76,0,0,0,17.824774251617008,60401448721.27703,39.89570512944075,0,0,1.0384615384615385,0,206.47212308716163,0,0,6.446538157585876,0,0,37.55132819934972,13.729876852483677,0,0,1,0,-0.1953193013217085,0.6538461538461539,0.0,12.152040213667762,0,19.96850434002843,0,0,0,0,4.651589827307405,0,0,0,1,7.454043274278632,0,2,0,0,19.35952446659633,0,107.92000000000002,-0.756118003205017,19.16426300338758,51.24000000000001,0.0,0,28.84725278271777,12.152040213667762,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.384303761595059,0.0,0,0,0,0,-2.290972588216997,11.338899999999992,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,25,0,-0.8700002687931517,0,0.756118003205017,22.050777268514555,1,0,218.6179303040579,12.8317233168072,0.0,0.0,0,19.26246486877803,0,31.204696412072387
LMSP03010006,37.335447848106746,0,6.076020106833881,1,9.35958546900315,0,0,0.9333333333333333,1,-2.454640184652706,0,0,0,8,0.0,0.0,13.773594242161316,0,25.29302082595759,7.822697123132171,0.0,228.57939999999897,0,0,0,0,0,0,205.78252005497737,0.027603726089789307,160.5205405731503,40.016322055030756,18.407079792426785,1,54,2.227594828928507,7.523059684939328,0,0.0,1.2704957138279989,0.002102491822674857,1.3888888888888888,42.52159374975579,1,13.151638370425493,27.21903605486545,24.511370755195,335.1534591074272,0.0,9,10.028836371125132,2.3796371903992113,0.0,787.204999999999,17.121056062309314,-0.879010253890619,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.85367253586012,6.4208216229260096,0.0,1,0,0.0,23.194751028532796,37.79649116680688,0,0,695.4769999999999,0.0,2,0,26.004149058184815,0,786.6614752620001,0.0,-4.579887364953924,0,36.44102065710683,0,0,0.0,0,1,895.8750767430031,40.90153628296998,0.267653377303556,10.497348561335269,0,0,322,9.047494323423635,0,11.461449477703987,1,0,10.210200206758806,32.89004964771459,0,42,-0.76,0,0,0,18.531881032803554,159661559222.18832,39.89570512944075,0,0,1.0,0,219.31376633301366,0,0,6.800091548179149,0,0,39.473817813699945,13.729876852483677,0,0,1,0,-0.19438007760651077,0.6296296296296297,0.0,12.152040213667762,0,19.96850434002843,0,0,0,0,4.658823660150537,0,0,0,1,7.454045055852939,0,2,0,0,19.35952446659633,0,107.92000000000002,-0.756118003205017,19.16426300338758,53.24000000000001,0.0,0,28.84725278271777,12.152040213667762,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.322636519293591,0.0,0,0,0,0,-2.290972731870541,12.119099999999987,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,27,0,-0.87000027137739,0,0.756118003205017,23.050777268514555,1,0,231.45957354990992,12.85367253586012,0.0,0.0,0,19.26246486877803,0,31.20469659254168
LMSP03010072,37.07593482411291,0,6.076020106833881,1,9.35958546900315,0,0,0.8888888888888888,1,-2.454640184304786,0,0,0,8,0.0,0.0,13.765547685848158,0,25.285612541775954,7.822697123132171,0.0,228.48539999999898,0,0,0,0,0,0,179.40963053108905,0.02765705978332692,147.67889732729827,40.016322055030756,18.407079792426785,1,54,2.227481664424816,7.2224791685453535,0,0.0,1.2621277569811808,0.00028129502539764317,1.4444444444444444,43.58603840130302,1,13.151638370425493,27.219036054865448,24.161200669456054,334.4638560752429,0.0,9,10.04501138482154,2.3795603345701393,0.0,785.1889999999994,16.755597289916885,-0.8831856011128407,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.848899293229735,6.4208216229260096,0.0,1,0,0.0,23.184229394312165,37.55113035677892,0,0,695.4769999999997,0.0,2,0,26.00414905818481,0,784.6458251979999,0.0,-4.582815616381713,0,36.181507633113,0,0,0.0,0,3,937.6100838864224,40.90153628296998,0.267653377303556,10.155596851799134,0,0,320,9.047494323423635,0,11.119697768167851,1,0,10.210200206758806,32.89004964771459,0,41,-1.0200000000000002,0,0,0,18.16642226041112,159661559222.18832,39.89570512944075,0,0,1.0185185185185186,0,206.47212308716163,0,0,6.4995110317851745,0,0,39.22359941804659,13.729876852483677,0,0,1,0,-0.19988967789633083,0.6296296296296297,0.0,24.304080427335524,0,19.96850434002843,0,0,0,0,4.638408387677588,0,0,0,1,7.454045591325235,0,2,0,0,19.359524466596334,0,107.92,-0.756118003205017,31.31630321705534,52.98,0.0,0,28.847252782717767,24.304080427335524,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.363994864036785,0.0,0,0,0,0,-2.2909726916237565,11.895099999999987,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,24,0,-0.8700002710843678,0,0.756118003205017,22.700607182775617,1,0,218.6179303040579,12.848899293229735,0.0,0.0,0,44.94575136048208,0,31.204696589516427
LMSP03010078,38.04255462929329,0,6.076020106833881,1,9.35958546900315,0,0,0.9347826086956522,1,-2.4546401849763644,0,0,0,8,0.0,0.0,13.781634090721338,0,25.30922961940977,7.822697123132171,0.0,233.19639999999893,0,0,0,0,0,0,212.20334167790338,0.027513048873195323,166.9413621960763,40.7234288362173,18.407079792426785,1,55,2.22767092869888,7.699836380235965,0,0.0,1.2711229025571429,0.002141466588165608,1.3636363636363635,43.98160232269135,1,13.151638370425493,27.21903605486545,25.011370755195,341.51840122182375,0.0,9,10.027548238082007,2.379685680372735,0.0,801.231999999999,17.474609452902587,-0.8792088650017298,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.863298270999795,6.4208216229260096,0.0,1,0,0.0,23.206584701162782,38.74128479100122,0,0,707.4879999999998,0.0,2,0,26.504149058184815,0,800.677125326,0.0,-4.58072501997478,0,37.14812743829338,0,0,0.0,0,1,911.3405844642728,40.90153628296998,0.267653377303556,10.747348561335269,0,0,328,9.047494323423635,0,11.711449477703987,1,0,10.210200206758806,32.89004964771459,0,43,-0.76,0,0,0,18.885434423396827,259537060341.30478,39.89570512944075,0,0,0.9818181818181818,0,225.73458795593967,0,0,6.976868243475786,0,0,41.211038276627214,13.729876852483677,0,0,1,0,-0.19397713947801853,0.6181818181818182,0.0,12.152040213667762,0,19.96850434002843,0,0,0,0,4.661901256826262,0,0,0,1,7.454045947560313,0,2,0,0,19.35952446659633,0,107.92000000000002,-0.756118003205017,19.16426300338758,54.24,0.0,0,28.84725278271777,12.152040213667762,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.291706214765854,0.0,0,0,0,0,-2.2909728030119156,12.509199999999986,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,28,0,-0.8700002726687897,0,0.756118003205017,23.550777268514555,1,0,237.88039517283593,12.863298270999795,0.0,0.0,0,19.26246486877803,0,31.20469668279218
LMSP03010008,38.74966141047984,0,6.076020106833881,1,9.35958546900315,0,0,0.9361702127659575,1,-2.4546401853010478,0,0,0,8,0.0,0.0,13.789090058149462,0,25.324247760841928,7.822697123132171,0.0,237.8133999999989,0,0,0,0,0,0,218.6241633008294,0.027442824028423456,173.36218381900233,41.43053561740385,18.407079792426785,1,56,2.227747570954949,7.876613075532601,0,0.0,1.2717178012494483,0.0021767307805578007,1.3392857142857142,45.444529620994345,1,13.151638370425493,27.21903605486545,25.511370755195,347.8833433362203,0.0,9,10.026399145115906,2.3797346226596776,0.0,815.2589999999989,17.82816284349586,-0.8793950582956154,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.872166326555352,6.4208216229260096,0.0,1,0,0.0,23.217624264816685,39.687761711857576,0,0,719.4989999999998,0.0,2,0,27.004149058184815,0,814.6927753900001,0.0,-4.581507531750795,0,37.855234219479925,0,0,0.0,0,1,926.8410351942057,40.90153628296998,0.267653377303556,10.997348561335269,0,0,334,9.047494323423635,0,11.961449477703987,1,0,10.210200206758806,32.89004964771459,0,44,-0.76,0,0,0,19.2389878139901,421841996769.72,39.89570512944075,0,0,0.9642857142857143,0,232.1554095788657,0,0,7.153644938772422,0,0,41.401329120012626,13.729876852483677,0,0,1,0,-0.19361066359760115,0.6071428571428571,0.0,12.152040213667762,0,19.96850434002843,0,0,0,0,4.664685104730239,0,0,0,1,7.454046839881977,0,2,0,0,19.35952446659633,0,107.92000000000002,-0.756118003205017,19.16426300338758,55.24000000000001,0.0,0,28.84725278271777,12.152040213667762,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.260971589100154,0.0,0,0,0,0,-2.2909728761296524,12.899299999999982,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,29,0,-0.8700002739597198,0,0.756118003205017,24.050777268514555,1,0,244.30121679576195,12.872166326555352,0.0,0.0,0,19.26246486877803,0,31.20469677305308
LMSP03010007,38.490148386486005,0,6.076020106833881,1,9.35958546900315,0,0,0.8936170212765957,1,-2.454640185308336,0,0,0,8,0.0,0.0,13.782771787791987,0,25.318397687336386,7.822697123132171,0.0,237.7193999999989,0,0,0,0,0,0,192.25127377694108,0.027470490292936876,160.5205405731503,41.430535617403855,18.407079792426785,1,56,2.2276357456628393,7.576032559138626,0,0.0,1.264715079490133,0.00019849334519728146,1.3928571428571428,46.49857036031043,1,13.151638370425493,27.219036054865448,25.16120066945605,347.1937403040361,0.0,9,10.040695007270841,2.3796566910524857,0.0,813.2429999999994,17.46270407110343,-0.8826683719783868,0.0,0,0,19.120943658377342,0,0,0,0.267653377303556,0,0,12.868483097749124,6.4208216229260096,0.0,1,0,0.0,23.208987478311254,39.44152007939356,0,0,719.4989999999998,0.0,2,0,27.004149058184815,0,812.6771253259999,0.0,-4.583891318598867,0,37.59572119548609,0,0,0.0,0,3,968.8116316411476,40.90153628296998,0.267653377303556,10.655596851799134,0,0,332,9.047494323423635,0,11.61969776816785,1,0,10.210200206758806,32.89004964771459,0,43,-1.0200000000000002,0,0,0,18.873529041597667,421841996769.72,39.89570512944075,0,0,0.9821428571428571,0,219.31376633301366,0,0,6.853064422378448,0,0,41.150485917429116,13.729876852483677,0,0,1,0,-0.19778601081982328,0.6071428571428571,0.0,24.304080427335524,0,19.96850434002843,0,0,0,0,4.645900878446909,0,0,0,1,7.454047376091974,0,2,0,0,19.359524466596334,0,107.92,-0.756118003205017,31.31630321705534,54.97999999999999,0.0,0,28.847252782717767,24.304080427335524,6,0,38.524929737556064,5.316788604006331,5.907179729351506,0.0,7.822697123132171,0,68.54408148175307,0,0,4.298123399969395,0.0,0,0,0,0,-2.2909728771785836,12.675299999999982,0,0,0,1,0,0,0,17.448608886533208,1,0,0,0,26,0,-0.8700002736669057,0,0.756118003205017,23.70060718277561,1,0,231.45957354990992,12.868483097749124,0.0,0.0,0,44.94575136048208,0,31.204696770027095
LMFA01010010,8.012316135456203,0,0.0,0,4.794537184071822,0,0,0.9,0,-1.9286469263875186,0,0,0,2,0.0,0.0,8.354234863711325,0,10.134489279910005,0.0,0.0,50.245800000000024,0,1,0,0,0,0,45.448666937246685,0.5706831499634679,32.10410811463005,9.234204518682008,4.794537184071822,0,12,1.9515124131656392,1.2333325063394598,0,5.969305287951849,0.0,0.34104938271604945,2.0,8.642477534223566,0,0.0,0.0,4.988391114761732,74.97948590963883,0.0,2,10.088317202407982,2.073732519836769,0.0,172.268,3.2650588867829953,0.0,0.0,0,0,0.0,0,0,0,0.3028395565321837,0,1,10.134489279910005,6.4208216229260096,0.0,0,0,0.0,0.0,8.565510983763133,0,0,152.10799999999998,0.0,1,0,5.770055610029663,0,172.14632988,0.0,-0.6633720448055762,0,8.012316135456203,0,0,0.0,0,0,110.40620687739317,0.0,0.3028395565321837,1.9941955573808654,0,0,72,5.106527394840706,0,1.9941955573808654,0,0,0.0,9.901064578912528,0,8,-0.53,0,0,0,3.2650588867829953,402.8484647807608,0.0,0,0,1.5,0,58.29031018309871,0,0,1.2333325063394598,0,0,9.47,5.969305287951849,0,0,0,0,-0.6633720448055762,1.0,0.0,0.0,1,5.969305287951849,0,0,0,0,2.1988370336273477,0,0,0,0,5.6601426834114426,0,1,0,0,4.794537184071822,0,37.3,-0.481230389785217,6.923737199690624,11.47,0.0,0,5.106527394840706,0.0,1,0,12.841643245852019,0.0,0.0,0.0,0.0,0,11.075832682792555,0,0,2.86138733944056,0.0,0,0,0,0,-1.978905102300731,3.2117000000000013,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,5,0,-0.1366513313410785,0,0.481230389785217,4.988391114761732,0,0,58.29031018309871,10.134489279910005,0.0,0.0,0,6.4208216229260096,0,16.365122478175948
LMFA01010011,8.71942291664275,0,0.0,0,4.794537184071822,0,0,0.9090909090909091,0,-1.9290085064645246,0,0,0,2,0.0,0.0,8.38614487289406,0,10.173343733537186,0.0,0.0,54.862800000000036,0,1,0,0,0,0,51.8694885601727,0.5584875282599889,38.524929737556064,9.941311299868556,4.794537184071822,0,13,1.9545540886328887,1.4101092016360965,0,5.969305287951849,0.0,0.3422222222222222,1.8461538461538463,10.053166239457726,0,0.0,0.0,5.488391114761732,81.34442802403544,0.0,2,10.076498763966026,2.086424078409976,0.0,186.295,3.618612277376269,0.0,0.0,0,0,0.0,0,0,0,0.3028395565321837,0,1,10.173343733537186,6.4208216229260096,0.0,0,0,0.0,0.0,9.557183958151702,0,0,164.11899999999997,0.0,1,0,6.270055610029663,0,186.161979944,0.0,-0.6611268657422154,0,8.71942291664275,0,0,0.0,0,0,121.2586863990795,0.0,0.3028395565321837,2.244195557380866,0,0,78,5.106527394840706,0,2.244195557380866,0,0,0.0,9.901064578912528,0,9,-0.53,0,0,0,3.618612277376269,673.2349289501077,0.0,0,0,1.3846153846153846,0,64.71113180602472,0,0,1.4101092016360965,0,0,11.47,5.969305287951849,0,0,0,0,-0.6611268657422154,0.9230769230769231,0.0,0.0,1,5.969305287951849,0,0,0,0,2.2151386865199094,0,0,0,0,5.6601454077496385,0,1,0,0,4.794537184071822,0,37.3,-0.481230389785217,6.923737199690624,12.47,0.0,0,5.106527394840706,0.0,1,0,12.841643245852019,0.0,0.0,0.0,0.0,0,11.075832682792555,0,0,2.8729187591669154,0.0,0,0,0,0,-1.9897805010031826,3.6018000000000017,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,6,0,-0.13665164760465429,0,0.481230389785217,5.488391114761732,0,0,64.71113180602472,10.173343733537186,0.0,0.0,0,6.4208216229260096,0,16.365123727238103
LMFA01010012,9.426529697829299,0,0.0,0,4.794537184071822,0,0,0.9166666666666666,0,-1.9292087228111663,0,0,0,2,0.0,0.0,8.413285734169538,0,10.206401754575976,0.0,0.0,59.47980000000005,0,1,0,0,0,0,58.29031018309871,0.5412525786782162,44.94575136048208,10.648418081055103,4.794537184071822,0,14,1.9569635661274534,1.5868858969327333,0,5.969305287951849,0.0,0.3430899908172633,1.7142857142857142,11.478212153140003,0,0.0,0.0,5.988391114761732,87.70937013843205,0.0,2,10.067223920505926,2.096570464933912,0.0,200.32199999999997,3.9721656679695423,0.0,0.0,0,0,0.0,0,0,0,0.3028395565321837,0,1,10.206401754575976,6.4208216229260096,0.0,0,0,0.0,0.0,10.550192461908578,0,0,176.12999999999997,0.0,1,0,6.770055610029663,0,200.177630008,0.0,-0.6593094491520717,0,9.426529697829299,0,0,0.0,0,0,132.28341890015258,0.0,0.3028395565321837,2.494195557380866,0,0,84,5.106527394840706,0,2.494195557380866,0,0,0.0,9.901064578912528,0,10,-0.53,0,0,0,3.9721656679695423,1119.28168851183,0.0,0,0,1.2857142857142858,0,71.13195342895074,0,0,1.5868858969327333,0,0,11.47,5.969305287951849,0,0,0,0,-0.6593094491520717,0.8571428571428571,0.0,0.0,1,5.969305287951849,0,0,0,0,2.2280764739332213,0,0,0,0,5.660148043817951,0,1,0,0,4.794537184071822,0,37.3,-0.481230389785217,6.923737199690624,13.47,0.0,0,5.106527394840706,0.0,1,0,12.841643245852019,0.0,0.0,0.0,0.0,0,11.075832682792555,0,0,2.884064614706359,0.0,0,0,0,0,-1.998444068778536,3.991900000000002,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,7,0,-0.1366518359923625,0,0.481230389785217,5.988391114761732,0,0,71.13195342895074,10.206401754575976,0.0,0.0,0,6.4208216229260096,0,16.3651249767067
LMFA01010013,10.133636479015847,0,0.0,0,4.794537184071822,0,0,0.9230769230769231,0,-1.929328608087669,0,0,0,2,0.0,0.0,8.4366524773165,0,10.234870538539266,0.0,0.0,64.09680000000006,0,1,0,0,0,0,64.71113180602472,0.5180766606155802,51.36657298340809,11.355524862241651,4.794537184071822,0,15,1.9589356603761414,1.76366259222937,0,5.969305287951849,0.0,0.34375,1.6,12.914410925877236,0,0.0,0.0,6.488391114761732,94.07431225282866,0.0,2,10.059813551142916,2.104848482257649,0.0,214.34899999999996,4.3257190585628145,0.0,0.0,0,0,0.0,0,0,0,0.3028395565321837,0,1,10.234870538539266,6.4208216229260096,0.0,0,0,0.0,0.0,11.544239049740165,0,0,188.14099999999996,0.0,1,0,7.270055610029663,0,214.193280072,0.0,-0.6578096135176204,0,10.133636479015847,0,0,0.0,0,0,143.47137920080513,0.0,0.3028395565321837,2.744195557380866,0,0,90,5.106527394840706,0,2.744195557380866,0,0,0.0,9.901064578912528,0,11,-0.53,0,0,0,4.3257190585628145,1857.300103611859,0.0,0,0,1.2,0,77.55277505187675,0,0,1.76366259222937,0,0,13.470000000000002,5.969305287951849,0,0,0,0,-0.6578096135176204,0.8,0.0,0.0,1,5.969305287951849,0,0,0,0,2.2385423384512837,0,0,0,0,5.660150651665469,0,1,0,0,4.794537184071822,0,37.3,-0.481230389785217,6.923737199690624,14.47,0.0,0,5.106527394840706,0.0,1,0,12.841643245852019,0.0,0.0,0.0,0.0,0,11.075832682792555,0,0,2.8946809694676436,0.0,0,0,0,0,-2.005472221799909,4.382000000000003,0,0,0,0,0,0,0,6.4208216229260096,1,0,0,0,8,0,-0.13665207871584964,0,0.481230389785217,6.488391114761732,0,0,77.55277505187675,10.234870538539266,0.0,0.0,0,6.4208216229260096,0,16.365126227079866
